category,brand,product_name,mpn,confidence
gpu,Zotac,"Zotac GAMING",ZT-A30710Q-10P,high
gpu,EVGA,"EVGA SC GAMING",03G-P4-6162,high
gpu,EVGA,"EVGA FTW3 ULTRA GAMING",08G-P4-3287-KR,high
gpu,PNY,"PNY XLR8 Gaming VERTO EPIC-X RGB",VCG40608TFXXPB1,high
gpu,AMD,"AMD 100-300000006",100-300000006,low
gpu,Sapphire,"Sapphire NITRO+",11308-01-20G,high
gpu,Xfx,"XFX RX-79XMBABF9",RX-79XMBABF9,low
gpu,PNY,"PNY VCNRTXA400LP-PB",VCNRTXA400LP-PB,low
gpu,EVGA,"EVGA 02G-P4-2645-KR",02GP42645KR,high
gpu,AMD,"AMD 100-506157",100-506157,low
gpu,EVGA,"EVGA FTW3 GAMING",24G-P5-4983-KR,high
gpu,EVGA,"EVGA SC2 Gaming iCX",08G-P4-6583-KR,high
gpu,PNY,"PNY XLR8 Gaming REVEL EPIC-X RGB",VCG308010TFXPPB,high
gpu,Sapphire,"Sapphire NITRO+",11305-01-20G,high
gpu,PNY,"PNY Dual Fan",VCG5060T8DFXPB1,high
gpu,PNY,"PNY XLR8 Gaming VERTO EPIC-X RGB OC",VCG409024TFXXPB1-O,high
gpu,Zotac,"Zotac GAMING AMP Holo",ZT-A30800F-10P,high
gpu,Zotac,"Zotac GAMING Twin Edge",ZT-A30610E-10MLHR,high
gpu,EVGA,"EVGA XC3 ULTRA GAMING iCX3",08G-P5-3755-KL,high
gpu,EVGA,"EVGA SC GAMING ACX 3.0",08GP46183,high
gpu,Nvidia,"NVIDIA Star Wars Galactic Empire",900-1G611-2532-000,high
gpu,Zotac,"Zotac GAMING Twin Edge OC",ZT-B50500Q-10M,high
gpu,EVGA,"EVGA FTW2 GAMING iCX",08G-P4-6775-KR,high
gpu,Xfx,"XFX Dual Fan Wolf",RX-97TSWF2B7,high
gpu,PNY,"PNY VCQM6000-24GB-PB",VCQM600024GBPB,high
gpu,EVGA,"EVGA GeForce RTX 2060 SC Ultra GAMING",06G-P4-2067-KR,high
gpu,AMD,"AMD 100-506085",100-506085,low
gpu,Zotac,"Zotac ZT-50901-10M",ZT5090110M,high
gpu,Zotac,"Zotac Blower",ZT-T20810A-10P,high
gpu,Xfx,"XFX Speedster QICK 319 Ultra",RX-675XYLUDP,high
gpu,PNY,"PNY VCQM2000-PB",VCQM2000-PB,low
gpu,Zotac,"Zotac MINI",ZT-P10610A-10L,high
gpu,Zotac,"Zotac MINI",ZT-P10810G-10P,high
gpu,Zotac,"Zotac GAMING Twin Edge",ZT-A30700E-10P,high
gpu,Zotac,"Zotac GAMING SOLID OC",ZT-B50710J-10P,high
gpu,Zotac,"Zotac MINI",ZT-P10800H-10P,high
gpu,Zotac,"Zotac GAMING AMP",ZT-T20800D-10P,high
gpu,Zotac,"Zotac Twin Edge OC",ZT-A30700J-10P,high
gpu,EVGA,"EVGA Superclocked+ ACX 2.0+",06GP44995KR,high
gpu,Sapphire,"Sapphire NITRO+",11260-01-20G,high
gpu,Xfx,"XFX THICC II Pro",RX-56XT6DF46,high
gpu,EVGA,"EVGA XC3 ULTRA GAMING",12G-P5-4865-KL,high
gpu,Sapphire,"Sapphire PULSE",11314-01-20G,high
gpu,EVGA,"EVGA Superclocked",02GP43753KR,high
gpu,PNY,"PNY VCGGTX10606PB",VCGGTX10606PB,low
gpu,PNY,"PNY XLR8 Gaming VERTO OC",VCG4060T16DFXPB1-O,high
gpu,Xfx,"XFX Mercury Magnetic Air",RX-79XMAIRB9,high
gpu,Sapphire,"Sapphire PURE Frostpunk 2 Edition",11335-08-50G,high
gpu,EVGA,"EVGA 512-P3-N871-AR",512P3N871AR,high
gpu,EVGA,"EVGA HYBRID GAMING",08G-P4-6178-KR,high
gpu,PNY,"PNY VCQ5000-PB",VCQ5000PB,high
gpu,PNY,"PNY Blower",VCG20808SBLMPB,high
gpu,Xfx,"XFX RS XXX",RX-570P427D6,high
gpu,Sapphire,"Sapphire NITRO+",11265-21-20G,high
gpu,EVGA,"EVGA XC GAMING",06G-P4-1263-KR,high
gpu,EVGA,"EVGA FTW3 ULTRA GAMING",08G-P4-3277-KR,high
gpu,Zotac,"Zotac GAMING Trinity OC",ZT-D40900J-10P,high
gpu,Zotac,"Zotac GAMING Twin Edge OC",ZT-D40720Q-10M,high
gpu,PNY,"PNY EPIC-X RGB Triple Fan Plus",VCG5071T16TFXXPB1,high
gpu,Zotac,"Zotac GAMING SOLID",ZT-B50800D-10P,high
gpu,Sapphire,"Sapphire PULSE",11268-01-20G,high
gpu,EVGA,"EVGA FTW3 GAMING",10G-P5-3895-KR,high
gpu,EVGA,"EVGA XC ULTRA GAMING",08G-P4-3183-KR,high
gpu,Zotac,"Zotac GAMING AMP Holo",ZT-A30810F-10P,high
gpu,EVGA,"EVGA XC GAMING",12G-P4-2263-KR,high
gpu,Zotac,"Zotac GAMING Trinity OC",ZT-D40900Q-10P,high
gpu,AMD,"AMD 100-300000075",100-300000075,low
gpu,EVGA,"EVGA XC3 BLACK GAMING",10G-P5-3881-KR,high
gpu,AMD,"AMD 100-506061",100-506061,low
gpu,Xfx,"XFX DD Ultra",RX-57XL8LBD6,high
gpu,Zotac,"Zotac GAMING AMP",ZT-D40820F-10P,high
gpu,Zotac,"Zotac GAMING Twin Edge OC",ZT-B50700Q-10P,high
gpu,Sapphire,"Sapphire PULSE",11265-09,high
gpu,Xfx,"XFX Speedster QICK 319 Core",RX-78TQICKW9,high
gpu,EVGA,"EVGA 01G-P3-1526-KR",01GP31526KR,high
gpu,Nvidia,"NVIDIA 900-5G195-2250-000",900-5G195-2250-000,low
gpu,EVGA,"EVGA Superclocked",02GP42962KR,high
gpu,Nvidia,"NVIDIA 900-1G611-2530-000",900-1G611-2530-000,low
gpu,Sapphire,"Sapphire NITRO+",11317-02-20G,high
gpu,EVGA,"EVGA GAMING",08G-P4-5170-KR,high
gpu,PNY,"PNY XLR8 Gaming REVEL EPIC-X RGB Dual Fan",VCG306012DFXPPB,high
gpu,EVGA,"EVGA ACX 2.0",02G-P4-6150-KR,high
gpu,EVGA,"EVGA XC BLACK GAMING",12G-P5-3655-KR,high
gpu,Nvidia,"NVIDIA 900120052500000",900120052500000,low
gpu,EVGA,"EVGA ACX 2.0",04G-P4-6251-KR,high
gpu,Zotac,"Zotac GAMING Twin Fan",ZT-T16510F-10L,high
gpu,Sapphire,"Sapphire PULSE",11266-66-20G,high
gpu,EVGA,"EVGA XC3 GAMING",08G-P5-3753-KR,high
gpu,Xfx,"XFX Speedster MERC 308 Black",RX-665X8TBDY,high
gpu,EVGA,"EVGA XC BLACK GAMING",06G-P4-1161-KR,high
gpu,PNY,"PNY VERTO OC",VCG4060T8DFXPB1-O,high
gpu,Zotac,"Zotac Twin Edge OC",ZT-D40700H-10M,high
gpu,Zotac,"Zotac GAMING SOLO",ZT-A30500G-10L,high
gpu,PNY,"PNY VCQP2200-SB",VCQP2200-SB,low
gpu,Zotac,"Zotac GAMING Trinity",ZT-A30900D-10P,high
gpu,PNY,"PNY T-Series",VCNT4004GB-PB,high
gpu,PNY,"PNY XLR8 Gaming EPIC-X RGB",VCG309024TFXMPB,high
gpu,PNY,"PNY XLR8 Gaming REVEL EPIC-X RGB",VCG3070T8TFXPPB,high
gpu,Zotac,"Zotac GAMING SOLID OC",ZT-D40730RC-10P,high
gpu,Zotac,"Zotac GAMING AMP",ZT-T20810D-10P,high
gpu,EVGA,"EVGA SC2 Gaming iCX",08G-P4-6573-KR,high
gpu,PNY,"PNY XLR8 Gaming REVEL EPIC-X RGB",VCG3080T12TFXPPB,high
gpu,PNY,"PNY VERTO",VCG30508DFBPB1,high
gpu,Sapphire,"Sapphire Toxic Extreme Edition",11308-08-20G,high
gpu,PNY,"PNY VERTO",VCG306012DFBPB1,high
gpu,Zotac,"Zotac GAMING SOLID CORE",ZT-B50710D2-10P,high
gpu,EVGA,"EVGA SSC DT",06G-P4-6265-KR,high
gpu,PNY,"PNY XLR8 Gaming REVEL EPIC-X RGB",VCG3060T8DFXPPB,high
gpu,EVGA,"EVGA XC3 GAMING",08G-P5-3783-KL,high
gpu,Xfx,"XFX Speedster QICK 308 ULTRA",RX-665X8LUDY,high
gpu,PNY,"PNY VCQK1200DP-PB",VCQK1200DPPB,high
gpu,EVGA,"EVGA Superclocked",02GP42742KR,high
gpu,PNY,"PNY T-Series",VCNT10008GB-PB,high
gpu,Zotac,"Zotac AMP",ZT-P10810D-10P,high
gpu,Zotac,"Zotac GAMING",ZT-T20820F-10P,high
gpu,Zotac,"Zotac GAMING AMP",ZT-T16620D-10M,high
gpu,PNY,"PNY VCQ410-PB",VCQ410PB,high
gpu,PNY,"PNY Slim",VCG508016DFSXPB1,high
gpu,PNY,"PNY VERTO",VCG408016TFXPB1,high
gpu,Zotac,"Zotac ZT-52FPC2N-HSL",ZT52FPC2NHSL,high
gpu,EVGA,"EVGA HYBRID",12GP41999KR,high
gpu,EVGA,"EVGA SC GAMING ACX 3.0 Black Edition",08G-P4-5173-KR,high
gpu,Zotac,"Zotac ZT-P10620A-10M",ZT-P10620A-10M,low
gpu,Sapphire,"Sapphire PULSE",11295-01-20G,high
gpu,Zotac,"Zotac Trinity Black Edition",ZT-D40720D-10P,high
gpu,EVGA,"EVGA 01G-P3-1302-LR",01GP31302LR,high
gpu,PNY,"PNY XLR8 Gaming VERTO EPIC-X RGB",VCG4060T8TFXXPB1,high
gpu,EVGA,"EVGA XC GAMING",11G-P4-2382-KR,high
gpu,PNY,"PNY VCQK620-PB",VCQK620PB,high
gpu,AMD,"AMD 100-506189",100-506189100-506189,high
gpu,Corsair,"Corsair CB-9060011-WW",CB-9060011-WW,low
gpu,Zotac,"Zotac GAMING Twin Edge OC",ZT-D40700Q-10M,high
gpu,AMD,"AMD 100-505957",100-505957,low
gpu,PNY,"PNY XLR8 Gaming REVEL EPIC-X RGB",VCG30508DFXPPB,high
gpu,PNY,"PNY VCQGV100-PB",VCQGV100-PB,low
gpu,PNY,"PNY VCQP6000-PB",VCQP6000-PB,low
gpu,Sapphire,"Sapphire NITRO+ SE",11293-05-40G,high
gpu,PNY,"PNY VCNRTXPRO4000LP-PB",VCNRTXPRO4000LP-PB,low
gpu,EVGA,"EVGA Superclocked ACX 2.0",04GP42974KR,high
gpu,Zotac,"Zotac AMP Extreme",ZT-P10700B-10P,high
gpu,EVGA,"EVGA XC ULTRA GAMING",08G-P4-2173-KR,high
gpu,Xfx,"XFX Speedster SWFT 319",RX-69XTAQFD9,high
gpu,Sapphire,"Sapphire PULSE",11318-03-20G,high
gpu,Xfx,"XFX GTS XXX Edition",RX-580P8DFDA,high
gpu,Zotac,"Zotac GAMING Twin Edge",ZT-A30620J-10P,high
gpu,Zotac,"Zotac GAMING AMP Extreme INFINITY ULTRA",ZT-B50710BU-10P,high
gpu,AMD,"AMD FirePro W9000",100505859,high
gpu,EVGA,"EVGA FTW3 ULTRA HYBRID GAMING iCX3",12G-P5-3968-KR,high
gpu,EVGA,"EVGA 04G-P4-2690-KR",04GP42690KR,high
gpu,EVGA,"EVGA FTW DT GAMING",08G-P4-6284-KR,high
gpu,Zotac,"Zotac ZT-P10510B-10L",ZT-P10510B-10L,low
gpu,Zotac,"Zotac AMP",ZT-P10710C-10P,high
gpu,Zotac,"Zotac GAMING OC",ZT-T16500F-10L,high
gpu,EVGA,"EVGA SC Ultra Black",06G-P4-1066-KR,high
gpu,Xfx,"XFX THICC II Pro",RX-55XT826D6,high
gpu,PNY,"PNY VCG16504SSFPPB",VCG16504SSFPPB,low
gpu,EVGA,"EVGA XC3 GAMING",12G-P5-3953-KR,high
gpu,Xfx,"XFX Speedster MERC 308 Black",RX-66XT8TBDQ,high
gpu,AMD,"AMD 100-300000069",100-300000069,low
gpu,Xfx,"XFX Speedster SWFT 319 Core",RX-68XLAQFDE,high
gpu,PNY,"PNY VCNRTXA1000LP-PB",VCNRTXA1000LP-PB,low
gpu,PNY,"PNY VCG509032TFXPB1",VCG509032TFXPB1,low
gpu,EVGA,"EVGA FTW ACX 2.0+",02GP42968KR,high
gpu,EVGA,"EVGA 01G-P3-1372-TR",01GP31372TR,high
gpu,EVGA,"EVGA KO GAMING",06G-P4-2066-KR,high
gpu,Zotac,"Zotac GAMING AMP Extreme AIRO",ZT-D40810B-10P,high
gpu,Zotac,"Zotac GAMING",ZT-T20600F-10M,high
gpu,Sapphire,"Sapphire PULSE",11294-01-20G,high
gpu,EVGA,"EVGA XC3 GAMING",10G-P5-3883-KR,high
gpu,PNY,"PNY VCG16504D6DFPPB",VCG16504D6DFPPB,low
gpu,Zotac,"Zotac GAMING Trinity OC",ZT-A30800J-10PLHR,high
gpu,PNY,"PNY XLR8 Gaming VERTO EPIC-X RGB",VCG409024TFXXPB1,high
gpu,Zotac,"Zotac GAMING AMP Holo",ZT-A30700F-10PLHR,high
gpu,PNY,"PNY VCNRTXPRO5000B72-PB",VCNRTXPRO5000B72-PB,low
gpu,EVGA,"EVGA 02G-P3-3733-KR",02GP33733KR,high
gpu,Zotac,"Zotac Blower",ZT-P10810B-10P,high
gpu,Sapphire,"Sapphire NITRO+",11266-14-20G,high
gpu,Xfx,"XFX GTS",RX-580P8DBDR,high
gpu,PNY,"PNY Dual",VCG20608SDFPPB,high
gpu,PNY,"PNY UPRISING",VCG3060T8DFMPB,high
gpu,PNY,"PNY VERTO",VCG3060T8LDFBPB1,high
gpu,Zotac,"Zotac GAMING AMP Spider-Man: Across the Spider-Verse",ZT-D40620F-10SMP,high
gpu,PNY,"PNY T-Series",VCNT600-PB,high
gpu,Intel,"Intel 23P04E00BA",23P04E00BA,low
gpu,Sapphire,"Sapphire PULSE BE",11293-09-20G,high
gpu,Sapphire,"Sapphire NITRO+",11265-00,high
gpu,PNY,"PNY VERTO",VCG3070T8TFBPB1,high
gpu,Zotac,"Zotac GAMING OC Spider-Man: Across The Spider-Verse",ZT-D40600P-10SMP,high
gpu,Zotac,"Zotac GAMING AMP AIRO Spider-Man: Across the Spider-Verse",ZT-D40710F-10SMP,high
gpu,Zotac,"Zotac GAMING SOLID",ZT-D40730R-10P,high
gpu,PNY,"PNY VCGGTX9804XPB-CG",VCGGTX9804XPBCG,high
gpu,PNY,"PNY VCGGTX10708XPB-OC-BB",VCGGTX10708XPB-OC-BB,low
gpu,PNY,"PNY XLR8 Gaming Overclocked Edition",VCG16606SFPPB-O,high
gpu,EVGA,"EVGA SC ULTRA GAMING",04G-P4-1257-KR,high
gpu,EVGA,"EVGA ACX 2.0",04GP42981KR,high
gpu,AMD,"AMD FirePro W5100",100505737,high
gpu,PNY,"PNY VCGGT10302PB",VCGGT10302PB,low
gpu,Zotac,"Zotac AMP Extreme",ZT-T20700B-10P,high
gpu,Sapphire,"Sapphire PULSE Low Profile",11268-09-20G,high
gpu,Zotac,"Zotac GAMING OC MINI",ZT-T20700F-10P,high
gpu,EVGA,"EVGA GAMING",06G-P4-2060-KR,high
gpu,PNY,"PNY XLR8 Gaming Overclocked Edition",VCG20708STFMPB-O,high
gpu,Zotac,"Zotac AMP Core",ZT-T16520J-10L,high
gpu,PNY,"PNY EPIC-X RGB",VCG509032TFXXPB1,high
gpu,PNY,"PNY ARGB EPIC-X RGB",VCG508016TFXXPB1,high
gpu,PNY,"PNY Slim",VCG507012DFSXPB1,high
gpu,EVGA,"EVGA FTW3 ULTRA GAMING iCX3",08G-P5-3767-KL,high
gpu,EVGA,"EVGA 03G-P4-2881-KR",03GP42881KR,high
gpu,EVGA,"EVGA GAMING",08G-P4-5670-KR,high
gpu,PNY,"PNY XLR8 Gaming Overclocked Edition",VCG20708DFPPB-O,high
gpu,AMD,"AMD 100-506163",100-506163,low
gpu,EVGA,"EVGA 01G-P4-2650-KR",01GP42650KR,high
gpu,EVGA,"EVGA Superclocked ACX",02GP43759KB,high
gpu,Xfx,"XFX Black Edition",RX-470P4LDB6,high
gpu,AMD,"AMD 100-506062",100-506062,low
gpu,Xfx,"XFX Quicksilver OC",RX-97QICKBW9,high
gpu,EVGA,"EVGA FTW2 DT Gaming iCX",08G-P4-6684-KR,high
gpu,PNY,"PNY VCG84512D3SPPB",VCG84512D3SPPB,low
gpu,Intel,"Intel 23P6PA00BA",23P6PA00BA,low
gpu,EVGA,"EVGA 01G-P3-1731-KR",01GP31731KR,high
gpu,EVGA,"EVGA XC3 GAMING",24G-P5-3973-KR,high
gpu,Zotac,"Zotac GAMING AMP Holo",ZT-D40730F-10P,high
gpu,Sapphire,"Sapphire NITRO+ PhantomLink Polar",11348-09-20G,high
gpu,Xfx,"XFX DD",R9280XTDFD,high
gpu,EVGA,"EVGA Classified ACX 2.0+",06GP44998KR,high
gpu,Zotac,"Zotac AMP",ZT-P10800C-10P,high
gpu,EVGA,"EVGA FTW GAMING ACX 3.0",04G-P4-6258-KR,high
gpu,Sapphire,"Sapphire NITRO+",11265-07,high
gpu,EVGA,"EVGA FTW3 ELITE GAMING",11G-P4-6797-K2,high
gpu,PNY,"PNY Blower",VCG1660T6BLMPB,high
gpu,EVGA,"EVGA KO GAMING",08G-P4-2072-KR,high
gpu,Zotac,"Zotac GAMING Trinity OC",ZT-A30800K-10P,high
gpu,Sapphire,"Sapphire 11321-03-20G",11321-03-20G,low
gpu,Zotac,"Zotac GAMING Trinity",ZT-D40900D-10P,high
gpu,Zotac,"Zotac GAMING Trinity",ZT-D40710D-10P,high
gpu,Sapphire,"Sapphire PULSE OC",11314-03-20G,high
gpu,EVGA,"EVGA XC BLACK GAMING",12G-P4-2261-KR,high
gpu,Xfx,"XFX Quicksilver Magnetic Air",RX-78TMAIRF9,high
gpu,PNY,"PNY ARGB EPIC-X RGB",VCG5070T16TFXXPB1,high
gpu,PNY,"PNY T-Series",VCNT1000-PB,high
gpu,PNY,"PNY VCNRTXPRO2000-PB",VCNRTXPRO2000-PB,low
gpu,Sapphire,"Sapphire Tri-X",1003622SR,high
gpu,EVGA,"EVGA 02G-P4-3751-KR",02GP43751KR,high
gpu,Xfx,"XFX GTR",RX-480P8DFA6,high
gpu,Xfx,"XFX GTS XXX",RX-580P4DFD6,high
gpu,Sapphire,"Sapphire 21275-03-20G",21275-03-20G,low
gpu,PNY,"PNY Blower",VCG20808BLMPB,high
gpu,Sapphire,"Sapphire PULSE BE",11296-05-20G,high
gpu,PNY,"PNY UPRISING",VCG30708DFMPB,high
gpu,Xfx,"XFX RX-67TMYDFD8",RX-67TMYDFD8,low
gpu,EVGA,"EVGA FTW2 GAMING iCX",08G-P4-6676-KR,high
gpu,EVGA,"EVGA Black",08G-P4-2081-KR,high
gpu,Xfx,"XFX PVT95GZAFG",PVT95GZAFG,low
gpu,EVGA,"EVGA FTW ACX 2.0",02GP42958KR,high
gpu,PNY,"PNY XLR8 Gaming VERTO EPIC-X RGB OC",VCG4070T12TFXXPB1-O,high
gpu,PNY,"PNY VCNRTXPRO5000B-PB",VCNRTXPRO5000B-PB,low
gpu,EVGA,"EVGA SSC GAMING",03G-P4-6167-KR,high
gpu,PNY,"PNY UPRISING",VCG306012DFMPB,high
gpu,PNY,"PNY UPRISING",VCG308012LTFMPB,high
gpu,PNY,"PNY UPRISING",VCG30708LDFMPB,high
gpu,EVGA,"EVGA 012-P3-1570-AR",012P31570AR,high
gpu,EVGA,"EVGA 012-P3-1571-KR",012P31571KR,high
gpu,EVGA,"EVGA 02G-P3-1559-KR",02GP31559KR,high
gpu,EVGA,"EVGA 02G-P4-2678-KR",02GP42678KR,high
gpu,Nvidia,"NVIDIA 900-1G600-2500-00",9001G600250000,high
gpu,EVGA,"EVGA 06G-P4-4990-KR",06GP44990KR,high
gpu,Zotac,"Zotac AMP Extreme",ZT9050510P,high
gpu,EVGA,"EVGA GAMING",06G-P4-6161-KR,high
gpu,Zotac,"Zotac AMP Extreme",ZT-P10800I-10P,high
gpu,AMD,"AMD 100-506048",100-506048,low
gpu,Zotac,"Zotac AMP Extreme",ZT-P10710B-10P,high
gpu,Xfx,"XFX RX-580P427D6",RX-580P427D6,low
gpu,EVGA,"EVGA XC ULTRA GAMING",06G-P4-2167-KR,high
gpu,PNY,"PNY XLR8 Gaming Overclocked Edition",VCG16504SFPPB-O,high
gpu,Sapphire,"Sapphire NITRO+ SE",11304-01-20G,high
gpu,EVGA,"EVGA XC3 BLACK GAMING",08G-P5-3751-KL,high
gpu,Xfx,"XFX Speedster MERC 319",RX-68XLATBD9,high
gpu,EVGA,"EVGA Founders Edition",08GP46180KR,high
gpu,Nvidia,"NVIDIA 900-5G195-2501-000",900-5G195-2501-000,low
gpu,Sapphire,"Sapphire PULSE ITX",11266-37-20G,high
gpu,Xfx,"XFX FX-787A-CDFC",FX787ACDFC,high
gpu,EVGA,"EVGA Superclocked ACX",02GP42765KR,high
gpu,EVGA,"EVGA K|NGP|N",03GP43888KR,high
gpu,PNY,"PNY Enthusiast Edition",VCGGTX750T2XPBOC,high
gpu,PNY,"PNY VCQK2000-PB",VCQK2000PB,high
gpu,EVGA,"EVGA FTW ACX 2.0",04GP42978KR,high
gpu,EVGA,"EVGA FTW ACX 2.0+",06GP44996KR,high
gpu,Sapphire,"Sapphire Dual-X",100384NT4GOC2L,high
gpu,AMD,"AMD 100-505989",100-505989,low
gpu,EVGA,"EVGA FTW+ GAMING",03G-P4-6367,high
gpu,PNY,"PNY VCGGTX10808PB",VCGGTX10808PB,low
gpu,Zotac,"Zotac Founders Edition",ZT-P10810A-10P,high
gpu,Xfx,"XFX GTR-S",RX-580A8DBW6,high
gpu,EVGA,"EVGA K|NGP|N GAMING",11G-P4-6798-KR,high
gpu,EVGA,"EVGA XC GAMING",08G-P4-2182-KR,high
gpu,Xfx,"XFX Black Edition",RX-570P8DBD6,high
gpu,EVGA,"EVGA FTW3 ULTRA GAMING",08G-P4-2287-KR,high
gpu,EVGA,"EVGA XC BLACK EDITION GAMING",08G-P4-1171-KR,high
gpu,Sapphire,"Sapphire 21291-01-40G",21291-01-40G,low
gpu,EVGA,"EVGA FTW3 GAMING",08G-P4-3273-KR,high
gpu,Xfx,"XFX RX-68XTACBD9",RX-68XTACBD9,low
gpu,EVGA,"EVGA FTW3 ULTRA HYBRID GAMING",24G-P5-3988-KR,high
gpu,EVGA,"EVGA XC3 ULTRA GAMING",10G-P5-3885-KL,high
gpu,EVGA,"EVGA XC3 BLACK GAMING",10G-P5-3881-KL,high
gpu,PNY,"PNY XLR8 Gaming REVEL EPIC-X RGB",VCG30508SFXPPB,high
gpu,Sapphire,"Sapphire PULSE LITE EDITION",11304-04-20G,high
gpu,PNY,"PNY XLR8 Gaming REVEL EPIC-X RGB Dual Fan",VCG3060T8LDFXPPB,high
gpu,PNY,"PNY XLR8 Gaming REVEL EPIC-X RGB",VCG308010LTFXPPB,high
gpu,PNY,"PNY RTX A-Series",VCNRTXA5500-PB,high
gpu,Intel,"Intel 23P6PC00BA",23P6PC00BA,low
gpu,Zotac,"Zotac ZT-71302-20L",ZT7130220L,high
gpu,EVGA,"EVGA XC BLACK GAMING",06G-P4-1261-KR,high
gpu,PNY,"PNY T-Series",VCNT400-PB,high
gpu,Sapphire,"Sapphire 100283-3L",1002833L,high
gpu,Zotac,"Zotac ZT-40503-10L",ZT4050310L,high
gpu,PNY,"PNY VCQK6000-PB",VCQK6000PB,high
gpu,Sapphire,"Sapphire NITRO+",11256-02,high
gpu,Sapphire,"Sapphire PULSE",11267-02-20G,high
gpu,EVGA,"EVGA 02G-P4-6333-KR",02G-P4-6333-KR,low
gpu,Zotac,"Zotac ZT-P10510E-10L",ZT-P10510E-10L,low
gpu,EVGA,"EVGA FTW GAMING",02G-P4-6157-KR,high
gpu,Sapphire,"Sapphire 21275-02-20G",21275-02-20G,low
gpu,PNY,"PNY XLR8 Gaming Overclocked Edition",VCGGTX10606XGPB-OC2,high
gpu,PNY,"PNY VCGGT7301D3LXPB-BB",VCGGT7301D3LXPB-BB,low
gpu,Zotac,"Zotac GAMING AMP",ZT-T20700D-10P,high
gpu,EVGA,"EVGA XC BLACK GAMING",06G-P4-2061-KR,high
gpu,PNY,"PNY XLR8 Gaming Overclocked Edition",VCG1660T6SFPPB-O,high
gpu,EVGA,"EVGA GAMING",08G-P4-3080-KR,high
gpu,Zotac,"Zotac GAMING AMP Extreme",ZT-T20610B-10P,high
gpu,EVGA,"EVGA XC ULTRA BLACK GAMING",06G-P4-1265-KR,high
gpu,EVGA,"EVGA FTW3 GAMING",08G-P4-3283-KR,high
gpu,PNY,"PNY XLR8 Gaming UPRISING EPIC-X RGB",VCG3080T12TFXMPB,high
gpu,Xfx,"XFX Speedster MERC 319",RX-69XTACBD9,high
gpu,Xfx,"XFX Speedster QICK 319 Core",RX-68XLALFD9,high
gpu,Xfx,"XFX Thicc III",RX-57XT8TFD8,high
gpu,Zotac,"Zotac GAMING AMP Extreme AIRO",ZT-D40900K-10P,high
gpu,EVGA,"EVGA XC3 BLACK GAMING",12G-P5-4861-KL,high
gpu,PNY,"PNY VCNVS810DVI-PB",VCNVS810DVI-PB,low
gpu,Xfx,"XFX Quicksilver Magnetic Air",RX-79GMAIRW9,high
gpu,PNY,"PNY VCQK5200-PB",VCQK5200PB,high
gpu,EVGA,"EVGA 12G-P4-3990-KR",12GP43990KR,high
gpu,EVGA,"EVGA Superclocked",04GP41982KR,high
gpu,Zotac,"Zotac GAMING SOLID",ZT-B50710D-10P,high
gpu,Zotac,"Zotac ZT-50708-10M",ZT5070810M,high
gpu,EVGA,"EVGA 04G-P4-3685-KR",04GP43685KR,high
gpu,EVGA,"EVGA Superclocked ACX",04GP42768KR,high
gpu,Xfx,"XFX R9-290X ENFC",R9290XENFC,high
gpu,Sapphire,"Sapphire Dual-X",112170420G,high
gpu,EVGA,"EVGA FTW ACX",02GP43757KR,high
gpu,EVGA,"EVGA FTW ACX 2.0+",04GP43968KR,high
gpu,Xfx,"XFX DD",R9390P8256,high
gpu,Sapphire,"Sapphire 21260-00-20G",21260-00-20G,low
gpu,EVGA,"EVGA CLASSIFIED GAMING ACX 3.0",08G-P4-6386-KR,high
gpu,PNY,"PNY VCGGTX10606PB-CG",VCGGTX10606PB-CG,low
gpu,PNY,"PNY XLR8",VCGGTX10708XGPB-OC,high
gpu,EVGA,"EVGA SC GAMING",02G-P4-6152-KR,high
gpu,Xfx,"XFX RS",RX-480P8LFB6,high
gpu,PNY,"PNY VCGGTX1050T4PB",VCGGTX1050T4PB,low
gpu,Sapphire,"Sapphire NITRO",11260-20-20G,high
gpu,EVGA,"EVGA SSC2 GAMING",06G-P4-6667-KR,high
gpu,Xfx,"XFX GTR XXX",RX-580P8DFWR,high
gpu,EVGA,"EVGA SC2 Gaming",08G-P4-6585-KR,high
gpu,Xfx,"XFX RX-550P4LFG5",RX-550P4LFG5,low
gpu,EVGA,"EVGA XC BLACK EDITION GAMING",08G-P4-2082-KR,high
gpu,Zotac,"Zotac Twin",ZT-T20810G-10P,high
gpu,Zotac,"Zotac AMP Extreme",ZT-T20820B-10P,high
gpu,Xfx,"XFX THICC II Ultra",RX-57XT828D6,high
gpu,Sapphire,"Sapphire 11256-57-21G",11256-57-21G,low
gpu,Sapphire,"Sapphire 21305-01-20G",21305-01-20G,low
gpu,Zotac,"Zotac GAMING AMP Core Holo",ZT-A30900C-10P,high
gpu,Zotac,"Zotac AMP Extreme Holo",ZT-A30810B-10P,high
gpu,EVGA,"EVGA FTW3 BLACK GAMING",24G-P5-4981-KR,high
gpu,Zotac,"Zotac AMP Extreme Holo",ZT-A30910J-10P,high
gpu,EVGA,"EVGA FTW3 GAMING iCX3",12G-P5-4875-KL,high
gpu,Xfx,"XFX THICC II Pro",RX-55XT8DFD6,high
gpu,Zotac,"Zotac ZT-70301-10P",ZT7030110P,high
gpu,PNY,"PNY VCQK1200DVI-PB",VCQK1200DVIPB,high
